Service

+---------+----------------------------------------------------------------------------+--------------+---------+----------+---------+-------------+--------+------------------------------------+
|ServiceID|Name                                                                        |EstimationCost|LaborCost|Estimation|LaborTime|HasConditions|Obsolete|Uuid                                |
|48       |293               |Регулировка клапанов                                              |Легковые автомобили с двигателем V6                                 |2000.00          |5200                 |1040.00    |300              |5.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|E37A429B-7F94-4CCD-BDD4-5D761CD660CE|
|48       |294               |Регулировка клапанов                                              |Sir - EuroR                                                         |2000.00          |3000                 |1000.00    |180              |3.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|6CCB9A9A-3A55-44E0-926A-94F088515AEB|
|48       |335               |Регулировка клапанов                                              |L серия                                                             |2000.00          |3300                 |660.00     |300              |5.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|DDF63693-9F78-46FB-832A-5592D5D6893C|
|48       |344               |Регулировка клапанов                                              |Civic FD                                                            |2000.00          |2600                 |800.00     |195              |3.25000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|ED02DD4E-11D2-4734-8A75-BEA09949B4C0|
|48       |405               |Регулировка клапанов                                              |Subaru (одновальный)                                                |2000.00          |5500                 |1375.00    |240              |4.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|F90BADEC-D80B-49BB-940F-A56342AD0139|
|48       |414               |Регулировка клапанов                                              |FN2 Type R                                                          |2000.00          |4800                 |950.00     |300              |5.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|E117D0B1-3374-43CC-AC8F-889D1347F344|
|48       |431               |Регулировка клапанов                                              |Кузова RG и RB                                                      |2000.00          |4800                 |1200.00    |240              |4.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|C2612932-7B6E-4B16-BDD0-0D4290953EFB|
|48       |462               |Регулировка клапанов                                              |R18-20                                                              |2000.00          |2600                 |800.00     |195              |3.25000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|AEE695CC-DB2B-4655-8500-FE0B6EBF749C|
|48       |721               |Регулировка клапанов                                              |Subaru                                                              |2000.00          |7100                 |1420.00    |300              |5.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|A4A3C8B3-480B-4405-BE29-C2D0354F36F1|
|48       |746               |Регулировка клапанов                                              |Hyundai-KIA                                                         |2000.00          |16200                |2000.00    |486              |8.10000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|3E30F0EB-50BD-4DE3-B9A9-C119490354A6|
|48       |747               |Регулировка клапанов                                              |Elysion                                                             |2000.00          |7000                 |1750.00    |240              |4.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|1B65A064-7B3C-4718-971E-99D05EF4A311|
|51       |165               |Замена втулок переднего СПУ                                       |Step Wagon                                                          |450.00           |1200                 |750.00     |96               |1.60000    |5E094503-A04A-48B8-9B18-9C170B59DD74|028356A8-D9FB-407A-8C4E-45F5EBD76C3F|
